date,value,,TAVG,TMAX,TMIN
6/23/1990,25,,,28.9,21.1
6/24/1990,22.75,,,28.3,17.2
6/25/1990,20.55,,,27.2,13.9
6/26/1990,21.65,,,29.4,13.9
6/27/1990,24.7,,,31.1,18.3
6/28/1990,23.05,,,29.4,16.7
6/29/1990,20.3,,,25.6,15
6/30/1990,21.95,,,26.1,17.8
7/1/1990,21.4,,,26.1,16.7
7/2/1990,20.85,,,26.7,15
7/3/1990,22.25,,,30.6,13.9
7/4/1990,28.05,,,35,21.1
7/5/1990,25,,,31.1,18.9
7/6/1990,18.05,,,21.7,14.4
7/7/1990,19.2,,,26.7,11.7
7/8/1990,20,,,27.2,12.8
7/9/1990,26.1,,,32.2,20
7/10/1990,25.3,,,30.6,20
7/11/1990,18.05,,,22.8,13.3
7/12/1990,15.3,,,16.7,13.9
7/13/1990,20.55,,,26.7,14.4
7/14/1990,20,,,26.7,13.3
7/15/1990,23.9,,,31.1,16.7
7/16/1990,26.4,,,31.7,21.1
7/17/1990,25,,,32.2,17.8
7/18/1990,26.9,,,34.4,19.4
7/19/1990,27.75,,,33.3,22.2
7/20/1990,27.2,,,33.3,21.1
7/21/1990,26.1,,,31.1,21.1
7/22/1990,24.45,,,28.9,20
7/23/1990,26.1,,,29.4,22.8
7/24/1990,23.35,,,25.6,21.1
7/25/1990,25.3,,,31.7,18.9
7/26/1990,25.55,,,31.7,19.4
7/27/1990,24.75,,,30.6,18.9
7/28/1990,25.25,,,31.1,19.4
7/29/1990,25.3,,,30.6,20
7/30/1990,23.6,,,29.4,17.8
7/31/1990,23.65,,,31.7,15.6
8/1/1990,21.95,,,27.8,16.1
8/2/1990,21.4,,,30.6,12.2
8/3/1990,25,,,33.9,16.1
8/4/1990,25.55,,,33.9,17.2
8/5/1990,24.75,,,28.9,20.6
8/6/1990,22.2,,,23.3,21.1
8/7/1990,22.75,,,24.4,21.1
8/8/1990,23.9,,,30.6,17.2
8/9/1990,23.9,,,30,17.8
8/10/1990,23.35,,,26.1,20.6
8/11/1990,23.35,,,26.7,20
8/12/1990,25,,,31.1,18.9
8/13/1990,24.7,,,31.1,18.3
8/14/1990,23.6,,,28.3,18.9
8/15/1990,21.4,,,27.8,15
8/16/1990,23.35,,,31.1,15.6
8/17/1990,25,,,32.2,17.8
8/18/1990,27.2,,,33.3,21.1
8/19/1990,18.35,,,22.8,13.9
8/20/1990,18.6,,,23.9,13.3
8/21/1990,18.9,,,22.2,15.6
8/22/1990,22.2,,,27.2,17.2
8/23/1990,19.45,,,21.7,17.2
8/24/1990,20.25,,,22.2,18.3
8/25/1990,22.75,,,26.1,19.4
8/26/1990,25,,,30.6,19.4
8/27/1990,25.25,,,32.2,18.3
8/28/1990,25.25,,,31.1,19.4
8/29/1990,24.15,,,30,18.3
8/30/1990,21.65,,,28.3,15
8/31/1990,20.8,,,28.3,13.3
9/1/1990,21.1,,,28.9,13.3
9/2/1990,23.9,,,30.6,17.2
9/3/1990,19.75,,,25.6,13.9
9/4/1990,17.75,,,24.4,11.1
9/5/1990,21.4,,,27.2,15.6
9/6/1990,22.2,,,28.3,16.1
9/7/1990,22.2,,,28.3,16.1
9/8/1990,14.7,,,21.1,8.3
9/9/1990,13.05,,,21.1,5
9/10/1990,21.95,,,27.8,16.1
9/11/1990,21.4,,,28.9,13.9
9/12/1990,23.6,,,27.2,20
9/13/1990,23.6,,,30,17.2
9/14/1990,22.8,,,26.7,18.9
9/15/1990,19.45,,,26.1,12.8
9/16/1990,15,,,19.4,10.6
9/17/1990,10.8,,,14.4,7.2
9/18/1990,10.55,,,16.7,4.4
9/19/1990,10,,,17.2,2.8
9/20/1990,15.55,,,21.1,10
9/21/1990,13.05,,,21.1,5
9/22/1990,13.65,,,16.7,10.6
9/23/1990,14.7,,,21.1,8.3
9/24/1990,12.5,,,17.2,7.8
9/25/1990,13.05,,,21.7,4.4
9/26/1990,17.5,,,24.4,10.6
9/27/1990,18.35,,,25,11.7
9/28/1990,18.35,,,26.7,10
9/29/1990,21.4,,,27.2,15.6
9/30/1990,19.15,,,24.4,13.9
10/1/1990,13.85,,,19.4,8.3
10/2/1990,13.3,,,18.3,8.3
10/3/1990,13.05,,,21.7,4.4
10/4/1990,17.2,,,24.4,10
10/5/1990,16.4,,,22.8,10
10/6/1990,21.95,,,30,13.9
10/7/1990,21.95,,,28.9,15
10/8/1990,23.6,,,29.4,17.8
10/9/1990,20.6,,,25.6,15.6
10/10/1990,20.25,,,27.2,13.3
10/11/1990,16.95,,,21.7,12.2
10/12/1990,21.1,,,26.1,16.1
10/13/1990,21.95,,,23.3,20.6
10/14/1990,20.55,,,26.7,14.4
10/15/1990,18.1,,,25.6,10.6
10/16/1990,11.1,,,17.8,4.4
10/17/1990,12.2,,,22.2,2.2
10/18/1990,18.3,,,23.3,13.3
10/19/1990,10,,,13.9,6.1
10/20/1990,9.45,,,16.7,2.2
10/21/1990,9.15,,,18.3,0
10/22/1990,13.9,,,18.9,8.9
10/23/1990,16.4,,,17.8,15
10/24/1990,12.25,,,17.8,6.7
10/25/1990,9.45,,,15,3.9
10/26/1990,6.1,,,10,2.2
10/27/1990,5.25,,,11.1,-0.6
10/28/1990,4.2,,,10.6,-2.2
10/29/1990,4.45,,,8.9,0
10/30/1990,6.4,,,15.6,-2.8
10/31/1990,8.1,,,15.6,0.6
11/1/1990,6.7,,,15.6,-2.2
11/2/1990,13.3,,,23.3,3.3
11/3/1990,18.65,,,25.6,11.7
11/4/1990,16.1,,,23.3,8.9
11/5/1990,10.8,,,13.3,8.3
11/6/1990,9.45,,,13.3,5.6
11/7/1990,6.4,,,10,2.8
11/8/1990,3.6,,,7.8,-0.6
11/9/1990,1.95,,,8.3,-4.4
11/10/1990,6.1,,,8.9,3.3
11/11/1990,4.7,,,7.2,2.2
11/12/1990,2.25,,,5.6,-1.1
11/13/1990,0,,,3.3,-3.3
11/14/1990,1.65,,,7.2,-3.9
11/15/1990,8.6,,,20,-2.8
11/16/1990,14.45,,,22.2,6.7
11/17/1990,9.2,,,15.6,2.8
11/18/1990,2.8,,,5.6,0
11/19/1990,3.6,,,8.9,-1.7
11/20/1990,4.75,,,10.6,-1.1
11/21/1990,4.7,,,11.1,-1.7
11/22/1990,3.05,,,8.9,-2.8
11/23/1990,8.05,,,10,6.1
11/24/1990,5.25,,,9.4,1.1
11/25/1990,7.5,,,16.1,-1.1
11/26/1990,5.3,,,11.7,-1.1
11/27/1990,3.6,,,8.9,-1.7
11/28/1990,14.2,,,21.7,6.7
11/29/1990,9.15,,,17.2,1.1
11/30/1990,1.7,,,5.6,-2.2
12/1/1990,3.9,,,11.7,-3.9
12/2/1990,7.25,,,12.8,1.7
12/3/1990,1.65,,,5,-1.7
12/4/1990,8.05,,,15,1.1
12/5/1990,0,,,1.7,-1.7
12/6/1990,2.5,,,6.7,-1.7
12/7/1990,2.8,,,6.7,-1.1
12/8/1990,3.35,,,6.7,0
12/9/1990,1.95,,,7.8,-3.9
12/10/1990,4.45,,,11.1,-2.2
12/11/1990,-2.2,,,1.7,-6.1
12/12/1990,3.85,,,9.4,-1.7
12/13/1990,6.1,,,15,-2.8
12/14/1990,-2.25,,,3.3,-7.8
12/15/1990,-3.9,,,1.1,-8.9
12/16/1990,3.9,,,7.2,0.6
12/17/1990,2.75,,,7.2,-1.7
12/18/1990,5,,,10.6,-0.6
12/19/1990,5.6,,,10.6,0.6
12/20/1990,0.25,,,3.3,-2.8
12/21/1990,2.2,,,5,-0.6
12/22/1990,9.7,,,15,4.4
12/23/1990,12.5,,,16.1,8.9
12/24/1990,5.55,,,15,-3.9
12/25/1990,-3.9,,,-0.6,-7.2
12/26/1990,-1.95,,,2.8,-6.7
12/27/1990,-6.65,,,-3.9,-9.4
12/28/1990,-4.2,,,-1.7,-6.7
12/29/1990,1.65,,,5,-1.7
12/30/1990,7.5,,,12.2,2.8
12/31/1990,3.05,,,12.8,-6.7
1/1/1991,-4.15,,,1.1,-9.4
1/2/1991,3.05,,,9.4,-3.3
1/3/1991,-0.8,,,2.8,-4.4
1/4/1991,-2.75,,,1.7,-7.2
1/5/1991,-3.85,,,1.7,-9.4
1/6/1991,2.5,,,5.6,-0.6
1/7/1991,-4.15,,,0.6,-8.9
1/8/1991,-9.15,,,-5,-13.3
1/9/1991,-4.45,,,-1.1,-7.8
1/10/1991,-2.5,,,2.8,-7.8
1/11/1991,-8.9,,,-6.7,-11.1
1/12/1991,-5.25,,,-2.2,-8.3
1/13/1991,-5.85,,,-0.6,-11.1
1/14/1991,-8.6,,,0,-17.2
1/15/1991,-1.1,,,5.6,-7.8
1/16/1991,-0.85,,,4.4,-6.1
1/17/1991,4.45,,,7.2,1.7
1/18/1991,0.25,,,3.3,-2.8
1/19/1991,1.1,,,5,-2.8
1/20/1991,5,,,8.9,1.1
1/21/1991,-3.65,,,3.3,-10.6
1/22/1991,-12.2,,,-8.3,-16.1
1/23/1991,-8.35,,,0,-16.7
1/24/1991,-1.4,,,2.8,-5.6
1/25/1991,-10,,,-5.6,-14.4
1/26/1991,-9.7,,,-2.2,-17.2
1/27/1991,-3.3,,,2.8,-9.4
1/28/1991,2.5,,,8.3,-3.3
1/29/1991,0.25,,,7.2,-6.7
1/30/1991,4.7,,,8.3,1.1
1/31/1991,0.3,,,5,-4.4
2/1/1991,-4.45,,,-1.7,-7.2
2/2/1991,1.7,,,10.6,-7.2
2/3/1991,8.05,,,16.1,0
2/4/1991,10.3,,,17.8,2.8
2/5/1991,9.4,,,19.4,-0.6
2/6/1991,8.6,,,13.9,3.3
2/7/1991,3.05,,,3.9,2.2
2/8/1991,2.5,,,6.7,-1.7
2/9/1991,2.5,,,9.4,-4.4
2/10/1991,3.05,,,8.3,-2.2
2/11/1991,-3.35,,,1.1,-7.8
2/12/1991,-8.05,,,-3.9,-12.2
2/13/1991,-1.7,,,3.3,-6.7
2/14/1991,1.95,,,5,-1.1
2/15/1991,-1.7,,,4.4,-7.8
2/16/1991,-9.2,,,-5.6,-12.8
2/17/1991,-3.05,,,2.2,-8.3
2/18/1991,-3.05,,,1.7,-7.8
2/19/1991,2.5,,,5.6,-0.6
2/20/1991,5.85,,,10,1.7
2/21/1991,4.45,,,10,-1.1
2/22/1991,7.8,,,16.7,-1.1
2/23/1991,-4.15,,,1.1,-9.4
2/24/1991,-3.9,,,3.9,-11.7
2/25/1991,1.4,,,7.2,-4.4
2/26/1991,-0.3,,,1.1,-1.7
2/27/1991,-1.1,,,1.7,-3.9
2/28/1991,0,,,5.6,-5.6
3/1/1991,6.15,,,15.6,-3.3
3/2/1991,11.4,,,17.2,5.6
3/3/1991,11.1,,,17.2,5
3/4/1991,4.75,,,5.6,3.9
3/5/1991,4.15,,,8.3,0
3/6/1991,5.55,,,15,-3.9
3/7/1991,7.2,,,15,-0.6
3/8/1991,-1.1,,,2.8,-5
3/9/1991,-0.6,,,4.4,-5.6
3/10/1991,-1.4,,,3.9,-6.7
3/11/1991,0,,,4.4,-4.4
3/12/1991,1.7,,,6.7,-3.3
3/13/1991,3.05,,,10,-3.9
3/14/1991,2.8,,,5,0.6
3/15/1991,1.95,,,3.9,0
3/16/1991,2.8,,,8.9,-3.3
3/17/1991,5,,,14.4,-4.4
3/18/1991,5.3,,,10,0.6
3/19/1991,8.35,,,11.7,5
3/20/1991,6.95,,,11.7,2.2
3/21/1991,4.15,,,10,-1.7
3/22/1991,3.6,,,6.1,1.1
3/23/1991,1.7,,,2.8,0.6
3/24/1991,3.35,,,6.1,0.6
3/25/1991,4.15,,,6.1,2.2
3/26/1991,6.7,,,12.8,0.6
3/27/1991,6.1,,,10,2.2
3/28/1991,16.7,,,25.6,7.8
3/29/1991,8.35,,,15.6,1.1
3/30/1991,3.35,,,7.8,-1.1
3/31/1991,2.5,,,9.4,-4.4
4/1/1991,3.6,,,8.3,-1.1
4/2/1991,4.4,,,9.4,-0.6
4/3/1991,6.4,,,12.8,0
4/4/1991,9.45,,,21.1,-2.2
4/5/1991,13.85,,,23.3,4.4
4/6/1991,17.5,,,26.7,8.3
4/7/1991,23.05,,,32.2,13.9
4/8/1991,22.25,,,31.7,12.8
4/9/1991,23.05,,,29.4,16.7
4/10/1991,16.1,,,23.3,8.9
4/11/1991,8.6,,,12.8,4.4
4/12/1991,6.4,,,12.2,0.6
4/13/1991,5,,,11.7,-1.7
4/14/1991,8.05,,,16.7,-0.6
4/15/1991,7.2,,,8.3,6.1
4/16/1991,14.15,,,23.9,4.4
4/17/1991,12.5,,,18.3,6.7
4/18/1991,5.85,,,10,1.7
4/19/1991,7.5,,,16.7,-1.7
4/20/1991,10,,,17.8,2.2
4/21/1991,6.65,,,8.9,4.4
4/22/1991,8.9,,,11.7,6.1
4/23/1991,14.45,,,21.1,7.8
4/24/1991,11.95,,,21.1,2.8
4/25/1991,15.3,,,22.8,7.8
4/26/1991,13.6,,,25,2.2
4/27/1991,20.25,,,27.2,13.3
4/28/1991,14.45,,,20.6,8.3
4/29/1991,12.5,,,16.7,8.3
4/30/1991,11.1,,,12.2,10
5/1/1991,16.95,,,23.3,10.6
5/2/1991,14.15,,,18.9,9.4
5/3/1991,11.7,,,15.6,7.8
5/4/1991,13.9,,,21.7,6.1
5/5/1991,14.45,,,23.9,5
5/6/1991,11.65,,,13.9,9.4
5/7/1991,13.6,,,18.3,8.9
5/8/1991,12.5,,,19.4,5.6
5/9/1991,12.5,,,18.9,6.1
5/10/1991,15.55,,,21.7,9.4
5/11/1991,16.15,,,26.7,5.6
5/12/1991,21.95,,,31.1,12.8
5/13/1991,20.85,,,30,11.7
5/14/1991,20,,,24.4,15.6
5/15/1991,20.55,,,27.8,13.3
5/16/1991,21.4,,,32.2,10.6
5/17/1991,22.75,,,29.4,16.1
5/18/1991,14.15,,,20,8.3
5/19/1991,13.05,,,21.1,5
5/20/1991,15,,,25.6,4.4
5/21/1991,18.9,,,28.9,8.9
5/22/1991,23.9,,,31.7,16.1
5/23/1991,20.3,,,26.7,13.9
5/24/1991,22.75,,,32.2,13.3
5/25/1991,26.4,,,32.2,20.6
5/26/1991,23.05,,,28.3,17.8
5/27/1991,23.9,,,31.7,16.1
5/28/1991,26.15,,,31.7,20.6
5/29/1991,24.15,,,32.2,16.1
5/30/1991,24.15,,,30,18.3
5/31/1991,25.3,,,30.6,20
6/1/1991,21.4,,,27.8,15
6/2/1991,19.45,,,27.2,11.7
6/3/1991,20.25,,,28.3,12.2
6/4/1991,15.55,,,20,11.1
6/5/1991,15.25,,,19.4,11.1
6/6/1991,16.35,,,24.4,8.3
6/7/1991,18.85,,,28.3,9.4
6/8/1991,21.7,,,30.6,12.8
6/9/1991,20.8,,,28.3,13.3
6/10/1991,23.05,,,32.8,13.3
6/11/1991,25.3,,,31.7,18.9
6/12/1991,21.65,,,29.4,13.9
6/13/1991,16.4,,,22.8,10
6/14/1991,19.2,,,26.7,11.7
6/15/1991,23.35,,,33.9,12.8
6/16/1991,26.95,,,33.9,20
6/17/1991,23.6,,,30,17.2
6/18/1991,19.7,,,25,14.4
6/19/1991,18.65,,,20.6,16.7
6/20/1991,26.35,,,33.3,19.4
6/21/1991,23.9,,,31.1,16.7
6/22/1991,19.75,,,23.9,15.6
6/23/1991,19.2,,,25.6,12.8
6/24/1991,19.45,,,28.3,10.6
6/25/1991,20.85,,,30,11.7
6/26/1991,23.9,,,31.1,16.7
6/27/1991,25.55,,,33.9,17.2
6/28/1991,28.65,,,35.6,21.7
6/29/1991,28.05,,,33.9,22.2
6/30/1991,18.9,,,22.8,15
7/1/1991,18.35,,,26.1,10.6
7/2/1991,18.6,,,27.2,10
7/3/1991,21.65,,,25,18.3
7/4/1991,23.05,,,28.3,17.8
7/5/1991,17.5,,,18.9,16.1
7/6/1991,21.95,,,26.7,17.2
7/7/1991,23.05,,,26.1,20
7/8/1991,26.9,,,34.4,19.4
7/9/1991,22.2,,,28.3,16.1
7/10/1991,20.3,,,30,10.6
7/11/1991,21.35,,,29.4,13.3
7/12/1991,21.4,,,31.1,11.7
7/13/1991,18.35,,,21.1,15.6
7/14/1991,23.05,,,28.3,17.8
7/15/1991,22.25,,,30.6,13.9
7/16/1991,23.05,,,32.8,13.3
7/17/1991,26.1,,,35,17.2
7/18/1991,28.35,,,36.1,20.6
7/19/1991,30,,,37.8,22.2
7/20/1991,29.75,,,37.8,21.7
7/21/1991,30,,,38.3,21.7
7/22/1991,26.95,,,33.3,20.6
7/23/1991,29.15,,,36.1,22.2
7/24/1991,24.15,,,31.1,17.2
7/25/1991,19.15,,,23.3,15
7/26/1991,22.2,,,25,19.4
7/27/1991,22.25,,,27.8,16.7
7/28/1991,21.1,,,28.3,13.9
7/29/1991,20,,,25,15
7/30/1991,22.2,,,27.2,17.2
7/31/1991,23.05,,,29.4,16.7
8/1/1991,23.9,,,32.8,15
8/2/1991,26.35,,,33.3,19.4
8/3/1991,20.3,,,22.8,17.8
8/4/1991,23.6,,,29.4,17.8
8/5/1991,21.7,,,26.7,16.7
8/6/1991,19.4,,,24.4,14.4
8/7/1991,20.85,,,28.9,12.8
8/8/1991,22.8,,,31.7,13.9
8/9/1991,19.7,,,22.2,17.2
8/10/1991,22.25,,,26.7,17.8
8/11/1991,21.4,,,27.2,15.6
8/12/1991,22.5,,,30,15
8/13/1991,24.15,,,32.2,16.1
8/14/1991,24.45,,,32.2,16.7
8/15/1991,23.9,,,27.2,20.6
8/16/1991,25,,,31.1,18.9
8/17/1991,25.85,,,32.8,18.9
8/18/1991,26.65,,,32.2,21.1
8/19/1991,20.55,,,24.4,16.7
8/20/1991,19.15,,,23.3,15
8/21/1991,18.35,,,20.6,16.1
8/22/1991,22.2,,,28.3,16.1
8/23/1991,24.45,,,30.6,18.3
8/24/1991,22.2,,,27.2,17.2
8/25/1991,20.25,,,26.1,14.4
8/26/1991,19.45,,,26.7,12.2
8/27/1991,24.75,,,31.7,17.8
8/28/1991,25.25,,,33.3,17.2
8/29/1991,25.85,,,31.7,20
8/30/1991,26.95,,,33.9,20
8/31/1991,22.8,,,30,15.6
9/1/1991,15.25,,,21.1,9.4
9/2/1991,15,,,23.3,6.7
9/3/1991,18.9,,,26.1,11.7
9/4/1991,22.25,,,27.8,16.7
9/5/1991,19.7,,,25,14.4
9/6/1991,20,,,26.7,13.3
9/7/1991,20.25,,,28.3,12.2
9/8/1991,20.85,,,28.9,12.8
9/9/1991,20.55,,,28.3,12.8
9/10/1991,23.6,,,28.3,18.9
9/11/1991,18.6,,,25,12.2
9/12/1991,15.55,,,22.8,8.3
9/13/1991,15.25,,,23.3,7.2
9/14/1991,14.7,,,16.1,13.3
9/15/1991,18.35,,,21.1,15.6
9/16/1991,26.65,,,33.3,20
9/17/1991,26.4,,,32.2,20.6
9/18/1991,22.5,,,28.3,16.7
9/19/1991,18.05,,,25,11.1
9/20/1991,11.95,,,17.2,6.7
9/21/1991,10.55,,,17.2,3.9
9/22/1991,10.85,,,20,1.7
9/23/1991,12.5,,,17.2,7.8
9/24/1991,15.25,,,22.2,8.3
9/25/1991,14.45,,,16.7,12.2
9/26/1991,15,,,20,10
9/27/1991,10.8,,,17.2,4.4
9/28/1991,8.6,,,15,2.2
9/29/1991,10.3,,,20.6,0
9/30/1991,7.5,,,15,0
10/1/1991,13.35,,,21.7,5
10/2/1991,21.1,,,26.1,16.1
10/3/1991,19.7,,,23.3,16.1
10/4/1991,18.9,,,25.6,12.2
10/5/1991,20,,,24.4,15.6
10/6/1991,14.2,,,20.6,7.8
10/7/1991,8.3,,,13.3,3.3
10/8/1991,9.7,,,17.2,2.2
10/9/1991,11.9,,,19.4,4.4
10/10/1991,14.75,,,21.7,7.8
10/11/1991,10.8,,,13.3,8.3
10/12/1991,10.85,,,15.6,6.1
10/13/1991,9.7,,,16.1,3.3
10/14/1991,7.75,,,14.4,1.1
10/15/1991,8.65,,,16.7,0.6
10/16/1991,12.25,,,17.8,6.7
10/17/1991,10.25,,,14.4,6.1
10/18/1991,16.35,,,23.3,9.4
10/19/1991,15.25,,,23.3,7.2
10/20/1991,5.25,,,11.1,-0.6
10/21/1991,5.55,,,13.3,-2.2
10/22/1991,12.75,,,21.1,4.4
10/23/1991,12.5,,,21.7,3.3
10/24/1991,16.4,,,21.1,11.7
10/25/1991,17.8,,,21.7,13.9
10/26/1991,17.5,,,20.6,14.4
10/27/1991,18.3,,,22.2,14.4
10/28/1991,10.55,,,16.7,4.4
10/29/1991,5.85,,,11.7,0
10/30/1991,10.8,,,17.2,4.4
10/31/1991,10,,,11.1,8.9
11/1/1991,11.1,,,13.9,8.3
11/2/1991,12.2,,,16.1,8.3
11/3/1991,10,,,15,5
11/4/1991,4.45,,,7.8,1.1
11/5/1991,1.4,,,6.7,-3.9
11/6/1991,2.5,,,11.1,-6.1
11/7/1991,3.9,,,10.6,-2.8
11/8/1991,3.35,,,6.1,0.6
11/9/1991,2.25,,,5.6,-1.1
11/10/1991,2.2,,,4.4,0
11/11/1991,2.25,,,3.9,0.6
11/12/1991,3.35,,,6.1,0.6
11/13/1991,4.2,,,6.7,1.7
11/14/1991,6.4,,,11.7,1.1
11/15/1991,4.45,,,10.6,-1.7
11/16/1991,7.8,,,13.9,1.7
11/17/1991,1.15,,,5.6,-3.3
11/18/1991,1.95,,,10,-6.1
11/19/1991,11.65,,,18.9,4.4
11/20/1991,15.3,,,22.8,7.8
11/21/1991,14.75,,,16.7,12.8
11/22/1991,10.55,,,12.8,8.3
11/23/1991,9.15,,,11.1,7.2
11/24/1991,5.85,,,8.9,2.8
11/25/1991,2.8,,,5.6,0
11/26/1991,-0.3,,,3.3,-3.9
11/27/1991,-1.4,,,3.3,-6.1
11/28/1991,6.15,,,11.7,0.6
11/29/1991,9.7,,,13.3,6.1
11/30/1991,9.45,,,15.6,3.3
12/1/1991,12.75,,,17.2,8.3
12/2/1991,5,,,9.4,0.6
12/3/1991,-0.8,,,0.6,-2.2
12/4/1991,-1.95,,,3.3,-7.2
12/5/1991,-5.55,,,-2.2,-8.9
12/6/1991,-0.25,,,3.9,-4.4
12/7/1991,0,,,5.6,-5.6
12/8/1991,7.2,,,12.2,2.2
12/9/1991,10.55,,,16.1,5
12/10/1991,3.6,,,8.9,-1.7
12/11/1991,4.75,,,11.7,-2.2
12/12/1991,4.15,,,10,-1.7
12/13/1991,9.7,,,11.1,8.3
12/14/1991,8.6,,,14.4,2.8
12/15/1991,-0.8,,,2.8,-4.4
12/16/1991,-6.1,,,-2.2,-10
12/17/1991,-8.6,,,-5,-12.2
12/18/1991,-6.9,,,0.6,-14.4
12/19/1991,-9.7,,,-5,-14.4
12/20/1991,-3.05,,,2.8,-8.9
12/21/1991,1.35,,,4.4,-1.7
12/22/1991,0.85,,,3.9,-2.2
12/23/1991,0.55,,,5,-3.9
12/24/1991,-2.5,,,2.8,-7.8
12/25/1991,-5,,,0,-10
12/26/1991,-5.25,,,0.6,-11.1
12/27/1991,1.1,,,6.1,-3.9
12/28/1991,1.9,,,9.4,-5.6
12/29/1991,1.65,,,4.4,-1.1
12/30/1991,-0.3,,,5,-5.6
12/31/1991,-4.2,,,2.2,-10.6
1/1/1992,-4.2,,,3.3,-11.7
1/2/1992,-2.2,,,5.6,-10
1/3/1992,4.45,,,8.3,0.6
1/4/1992,3.35,,,3.9,2.8
1/5/1992,6.1,,,10,2.2
1/6/1992,4.15,,,7.2,1.1
1/7/1992,4.15,,,7.2,1.1
1/8/1992,-1.4,,,2.2,-5
1/9/1992,-1.9,,,0.6,-4.4
1/10/1992,-0.3,,,4.4,-5
1/11/1992,-4.2,,,-0.6,-7.8
1/12/1992,-5,,,0.6,-10.6
1/13/1992,6.35,,,13.3,-0.6
1/14/1992,6.4,,,15.6,-2.8
1/15/1992,-5.85,,,-2.8,-8.9
1/16/1992,-11.7,,,-7.8,-15.6
1/17/1992,-10.55,,,-5,-16.1
1/18/1992,-8.6,,,-3.9,-13.3
1/19/1992,-11.15,,,-6.7,-15.6
1/20/1992,-8.35,,,-3.9,-12.8
1/21/1992,-4.75,,,1.1,-10.6
1/22/1992,-2.25,,,1.1,-5.6
1/23/1992,4.75,,,12.8,-3.3
1/24/1992,2.75,,,11.1,-5.6
1/25/1992,-7.8,,,-5.6,-10
1/26/1992,-6.7,,,-2.8,-10.6
1/27/1992,-5.85,,,0,-11.7
1/28/1992,-2.25,,,1.1,-5.6
1/29/1992,-0.25,,,7.8,-8.3
1/30/1992,0,,,6.1,-6.1
1/31/1992,3.1,,,5.6,0.6
2/1/1992,-1.95,,,1.7,-5.6
2/2/1992,-3.6,,,1.1,-8.3
2/3/1992,-3.3,,,2.8,-9.4
2/4/1992,-2.5,,,2.2,-7.2
2/5/1992,-3.35,,,-0.6,-6.1
2/6/1992,-5.55,,,0.6,-11.7
2/7/1992,-4.45,,,2.8,-11.7
2/8/1992,-1.4,,,0,-2.8
2/9/1992,-7.5,,,-2.8,-12.2
2/10/1992,-8.85,,,-3.3,-14.4
2/11/1992,0,,,6.1,-6.1
2/12/1992,-10,,,-4.4,-15.6
2/13/1992,-8.35,,,0,-16.7
2/14/1992,1.65,,,6.1,-2.8
2/15/1992,-2.25,,,2.2,-6.7
2/16/1992,6.95,,,12.2,1.7
2/17/1992,5,,,12.2,-2.2
2/18/1992,2.2,,,5,-0.6
2/19/1992,4.15,,,8.3,0
2/20/1992,2.8,,,7.8,-2.2
2/21/1992,2.25,,,7.8,-3.3
2/22/1992,0.85,,,5,-3.3
2/23/1992,6.7,,,11.7,1.7
2/24/1992,0.55,,,1.7,-0.6
2/25/1992,0,,,1.1,-1.1
2/26/1992,1.35,,,4.4,-1.7
2/27/1992,2.8,,,6.7,-1.1
2/28/1992,1.65,,,6.1,-2.8
2/29/1992,-3.3,,,5.6,-12.2
3/1/1992,-3.35,,,5,-11.7
3/2/1992,-0.55,,,5,-6.1
3/3/1992,0,,,2.8,-2.8
3/4/1992,2.5,,,10,-5
3/5/1992,6.65,,,14.4,-1.1
3/6/1992,4.7,,,7.2,2.2
3/7/1992,1.65,,,3.3,0
3/8/1992,5.55,,,8.3,2.8
3/9/1992,8.6,,,12.8,4.4
3/10/1992,8.35,,,12.8,3.9
3/11/1992,3.05,,,13.9,-7.8
3/12/1992,-2.5,,,2.2,-7.2
3/13/1992,-4.15,,,0.6,-8.9
3/14/1992,-3.6,,,1.1,-8.3
3/15/1992,-5.55,,,-1.7,-9.4
3/16/1992,-6.1,,,0.6,-12.8
3/17/1992,-1.1,,,6.1,-8.3
3/18/1992,0.3,,,5.6,-5
3/19/1992,-1.1,,,0.6,-2.8
3/20/1992,-1.9,,,5.6,-9.4
3/21/1992,-1.15,,,3.3,-5.6
3/22/1992,-3.3,,,1.7,-8.3
3/23/1992,-0.8,,,2.8,-4.4
3/24/1992,-2.25,,,3.3,-7.8
3/25/1992,0.55,,,8.3,-7.2
3/26/1992,6.9,,,14.4,-0.6
3/27/1992,9.15,,,12.2,6.1
3/28/1992,4.15,,,7.2,1.1
3/29/1992,5.85,,,10.6,1.1
3/30/1992,5.8,,,12.2,-0.6
3/31/1992,7.5,,,12.2,2.8
4/1/1992,6.1,,,13.9,-1.7
4/2/1992,4.15,,,9.4,-1.1
4/3/1992,3.3,,,7.2,-0.6
4/4/1992,5,,,10.6,-0.6
4/5/1992,3.9,,,10,-2.2
4/6/1992,8.35,,,13.9,2.8
4/7/1992,9.2,,,16.7,1.7
4/8/1992,10.85,,,16.1,5.6
4/9/1992,7.2,,,15,-0.6
4/10/1992,12.2,,,19.4,5
4/11/1992,6.95,,,11.7,2.2
4/12/1992,5.85,,,11.1,0.6
4/13/1992,3.05,,,8.3,-2.2
4/14/1992,6.1,,,13.3,-1.1
4/15/1992,5.25,,,13.3,-2.8
4/16/1992,3.05,,,7.8,-1.7
4/17/1992,2.25,,,3.9,0.6
